source_rel,upload_file_id,upload_page_titles,plan_page_title,parent_category,subject,material_category,filename,size_mb,summary
电路实验/lesson_6/7 实验十 二阶电路的响应.pdf,"{""id"": ""6a07289cabfe09661dcd8d6c"", ""reused_existing"": false}",,电路实验lesson_6,课程,电路实验,lesson_6,7 实验十 二阶电路的响应.pdf,0.13,"本实验研究RLC串联二阶电路在正方波激励下的响应，通过改变电阻R使电路处于过阻尼或欠阻尼状态，观察并记录u_s、u_C、i_L波形，计算振荡角频率和阻尼系数，绘制状态轨迹。实验需预习理论知识并确定参数（L=100mH, C=0.1μF, 方波10Vpp, 200Hz）。"
电路实验/lesson_6/7 实验十一 串联谐振电路.pdf,"{""id"": ""6a07289cabfe09661dcd8d6d"", ""reused_existing"": false}",,电路实验lesson_6,课程,电路实验,lesson_6,7 实验十一 串联谐振电路.pdf,0.13,本实验旨在观察RLC串联谐振现象，理解谐振条件与特点，学习测定频率特性曲线。实验要求预习谐振条件、计算谐振频率并绘制幅频特性，任务包括找出谐振点、测量电流波形及幅频相频数据。注意事项强调保持电源电压恒定，电感内阻计入总电阻。报告需绘制电路图、对比理论曲线并完成思考题。
电路实验/lesson_6/review.docx,"{""id"": ""6a07289cabfe09661dcd8d6e"", ""reused_existing"": false}",,电路实验lesson_6,课程,电路实验,lesson_6,review.docx,0.02,电路实验考试重点包括接线、仪器设置、波形记录、参数测量、误差分析等操作题。实验十为RLC串联二阶电路的响应，研究元件参数与响应形态的关系，需观察过阻尼和欠阻尼状态，记录波形并计算振荡角频率和阻尼系数。实验十一为串联谐振电路，通过正弦扫频找到谐振点，测量幅频和相频特性，注意电感内阻的影响。
电路实验/lesson_6/第七次课20251219.pdf,"{""id"": ""6a07289eabfe09661dcd8d6f"", ""reused_existing"": false}",,电路实验lesson_6,课程,电路实验,lesson_6,第七次课20251219.pdf,0.97,本次课程涵盖考试说明、实验九（二阶电路的响应）和实验十（串联谐振电路）。考试为闭卷，含笔答题30分和操作题70分，重点包括误差分析、直流、交流及动态单元。实验九涉及过阻尼和欠阻尼状态，参数包括uspp=10V、f=200Hz、L=0.1H、C=0.1μF等。
电路实验/simulation1/仿真1：实验二 线性有源一端口网络等效参数测量的仿真要求.pdf,"{""id"": ""6a0728a0abfe09661dcd8d71"", ""reused_existing"": false}",,电路实验simulation1,课程,电路实验,simulation1,仿真1：实验二 线性有源一端口网络等效参数测量的仿真要求.pdf,0.36,本文件为华中科技大学《电路测试技术基础》课程实验二的仿真要求，涉及线性有源一端口网络等效参数（开路电压、短路电流、等效电阻）的测量。任务包括设计含1-2个独立电压源和3-4个电阻的混联电路，确保元件安全；通过Multisim仿真获得端口伏安关系，并构建戴维南等效电路。预习要求涵盖电路创建、直流扫描分析、参数扫描求最大功率及等效参数测量方法。
电路实验/simulation1/仿真实验报告——实验一.docx,"{""id"": ""6a0728a0abfe09661dcd8d72"", ""reused_existing"": false}",,电路实验simulation1,课程,电路实验,simulation1,仿真实验报告——实验一.docx,0.23,该仿真实验报告涉及线性有源一端口网络的等效参数测量，使用Multisim软件进行电路设计与仿真，通过直流扫描分析获得端口伏安关系，并计算开路电压Uoc=7.46562V、等效电阻Req=118.058Ω，同时验证了元件功率安全及最大功率传输条件。
电路实验/simulation1/仿真实验报告——实验一ver1.docx,"{""id"": ""6a0728a1abfe09661dcd8d73"", ""reused_existing"": false}",,电路实验simulation1,课程,电路实验,simulation1,仿真实验报告——实验一ver1.docx,0.23,本实验设计线性有源一端口网络，使用Multisim仿真测量开路电压Uoc=7.46562V和等效电阻Req=118.058Ω，并通过功率计算确保所有元件安全工作。实验包括电路设计、直流扫描分析外特性、参数扫描分析最大功率传输，以及Matlab辅助验证。最终完成仿真实验报告。
电路实验/simulation1/仿真实验报告——实验一ver1.pdf,"{""id"": ""6a0728a2abfe09661dcd8d74"", ""reused_existing"": false}",,电路实验simulation1,课程,电路实验,simulation1,仿真实验报告——实验一ver1.pdf,0.38,该实验报告使用Multisim软件设计并仿真线性有源一端口网络，测量其开路电压Uoc、短路电流Isc和等效电阻Req，并通过直流扫描分析端口伏安关系。电路包含两个独立电压源和多个电阻，确保各元件功率不超过额定值。还分析了负载获得最大功率的条件，利用Matlab计算验证了戴维南等效参数。
电路实验/simulation3/7 实验十 二阶电路的响应.pdf,"{""id"": ""6a07289cabfe09661dcd8d6c"", ""reused_existing"": true}",,电路实验simulation3,课程,电路实验,simulation3,7 实验十 二阶电路的响应.pdf,0.13,"本实验指导书针对RLC串联二阶电路在正方波激励下的响应，涵盖过阻尼与欠阻尼状态的波形观察、状态轨迹绘制及振荡角频率与阻尼系数的测量。实验要求掌握暂态过程理论，确定电路参数（L=100mH, C=0.1μF），并记录电阻值。"
电路实验/simulation3/仿真3：实验十 二阶电路的响应仿真要求.pdf,"{""id"": ""6a0728a3abfe09661dcd8d76"", ""reused_existing"": false}",,电路实验simulation3,课程,电路实验,simulation3,仿真3：实验十 二阶电路的响应仿真要求.pdf,0.28,华中科技大学电路测试技术基础课程实验十：二阶电路响应仿真要求。使用Multisim软件对RLC串联二阶电路进行仿真，改变电阻R使电容电压处于欠阻尼、临界阻尼和过阻尼状态，观察波形并测量振荡频率和阻尼系数。
电路实验/simulation3/仿真实验报告格式要求.docx,"{""id"": ""6a0728a4abfe09661dcd8d77"", ""reused_existing"": false}",,电路实验simulation3,课程,电路实验,simulation3,仿真实验报告格式要求.docx,1.46,本文档为二阶电路响应仿真实验报告格式要求，包含实验目的、任务、电路设计与仿真结果。实验通过Multisim搭建RLC串联电路，在正方波激励下观察电容电压的暂态响应，调节电阻使电路处于欠阻尼、临界阻尼和过阻尼状态，并测量振荡频率与阻尼系数。
电路实验/电路测试技术实验报告-电气.pdf,"{""id"": ""6a0728a5abfe09661dcd8d79"", ""reused_existing"": false}",,电路测试技术实验报告-电气,课程,电路实验,实验资料,电路测试技术实验报告-电气.pdf,0.18,华中科技大学电气与电子工程学院电路测试课程组的实验报告说明，涵盖实验目的、原理、任务、数据记录、结果分析及报告要求，强调预习、原始记录和工程化绘图。
电路实验/综合试验/7（实验要求）利用NI-myDAQ进行电机调速实验.docx,"{""id"": ""6a0728a7abfe09661dcd8d7b"", ""reused_existing"": false}",,电路实验综合试验,课程,电路实验,综合试验,7（实验要求）利用NI-myDAQ进行电机调速实验.docx,0.37,利用NI-myDAQ进行电机调速实验，通过LabVIEW编程输出PWM波，经ULN2003驱动直流电机，实现占空比可调的转速控制。
电路实验/综合试验/7（实验要求）利用NI-myDAQ进行电机调速实验.pdf,"{""id"": ""6a0728a8abfe09661dcd8d7c"", ""reused_existing"": false}",,电路实验综合试验,课程,电路实验,综合试验,7（实验要求）利用NI-myDAQ进行电机调速实验.pdf,0.47,华中科技大学电路测试技术课程实验要求，利用NI-myDAQ进行电机调速实验。实验目的包括掌握虚拟仪器编程、直流电机PWM调速原理、脉宽调制方法，以及使用myDAQ和LabVIEW输出可调占空比的PWM波。实验原理涉及直流电机转速公式和PWM技术，使用ULN2003驱动电机。任务包括搭建硬件电路、编写LabVIEW程序实现可调占空比PWM输出，并观察电机转速变化。
电路实验/综合试验/第7组综合实验报告.docx,"{""id"": ""6a0728a8abfe09661dcd8d7d"", ""reused_existing"": false}",,电路实验综合试验,课程,电路实验,综合试验,第7组综合实验报告.docx,1.77,基于NI MyDAQ和LabVIEW的直流电机PWM调速综合实验报告，涵盖虚拟仪器编程、脉宽调制原理、ULN2003驱动电路搭建及占空比可调PWM波生成，实现电机转速控制。
电路理论/18动态电路的状态方程.pdf,"{""id"": ""6a0728c9abfe09661dcd8d9a"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,18动态电路的状态方程.pdf,2.21,第18章动态电路的状态方程，包括状态变量分析的基本概念、状态方程的建立、复频域解法和状态空间与状态轨迹。
电路理论/2019-2020电路试卷及答案.pdf,"{""id"": ""69d4e0020ade361580f16aee"", ""reused_existing"": true}",,电路理论往年题,课程,电路理论,往年题,2019-2020电路试卷及答案.pdf,1.4,2019-2020学年电路理论课程试卷及答案，共4页。
电路理论/2023-2024春电路理论试卷及答案（回忆版）.pdf,"{""id"": ""6a0728bcabfe09661dcd8d8c"", ""reused_existing"": false}",,电路理论往年题,课程,电路理论,往年题,2023-2024春电路理论试卷及答案（回忆版）.pdf,1.3,2023-2024学年春季学期电路理论期末考试试卷及参考答案（回忆版），包含十道大题，涵盖电路分析、戴维南定理、最大功率传输、正弦稳态、三相电路等知识点。
电路理论/2024-2025年电气学院电路理论(下)期末考试.pdf,"{""id"": ""6a0728bcabfe09661dcd8d8d"", ""reused_existing"": false}",,电路理论往年题,课程,电路理论,往年题,2024-2025年电气学院电路理论(下)期末考试.pdf,0.67,2024-2025年电气学院电路理论(下)期末考试回忆版，包含非对称三相电路、耦合电感、传递函数与滤波器、串并联谐振、复频域分析等知识点，缺少第6-8题及第18-19章内容，无答案，仅供交流参考。
电路理论/2024-2025春电路理论.pdf,"{""id"": ""6a0728bdabfe09661dcd8d8e"", ""reused_existing"": false}",,电路理论往年题,课程,电路理论,往年题,2024-2025春电路理论.pdf,0.82,2024-2025春电路理论试卷回忆版，包含节点电压法、最大功率传输等题目。
电路理论/ch16二端口网络.pdf,"{""id"": ""6a0728c9abfe09661dcd8d9b"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,ch16二端口网络.pdf,0.85,第16章二端口网络，包括定义、参数、等效电路、相互连接及有载二端口网络。
电路理论/ch17动态电路的复频域分析.pdf,"{""id"": ""6a0728caabfe09661dcd8d9c"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,ch17动态电路的复频域分析.pdf,0.76,第17章动态电路的复频域分析，包括拉普拉斯变换及逆变换、动态电路的复频域分析法、网络函数。
电路理论/ch19网络的矩阵方程（简化）.pdf,"{""id"": ""6a0728cdabfe09661dcd8d9d"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,ch19网络的矩阵方程（简化）.pdf,0.77,第19章网络的矩阵方程，包括图论基本概念、网络结构矩阵描述、典型支路方程矩阵形式、节点分析、回路分析和基本割集分析方程的矩阵形式。
电路理论/ch20均匀传输线的正弦稳态分析（简化）.pdf,"{""id"": ""6a0728cdabfe09661dcd8d9e"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,ch20均匀传输线的正弦稳态分析（简化）.pdf,2.13,第20章均匀传输线的正弦稳态分析，包括分布参数电路概念、传输线方程的正弦稳态解、行波、原参数和副参数、电压电流有效值、无损耗传输线及等效电路。
电路理论/chap 01.pdf,"{""id"": ""6a0728ceabfe09661dcd8d9f"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 01.pdf,1.05,第一章电路模型与基本定律，介绍电路模型、基本变量、电路元件和基尔霍夫定律。
电路理论/chap 02.pdf,"{""id"": ""6a0728cfabfe09661dcd8da0"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 02.pdf,0.92,第二章电阻电路等效变换，包括等效概念、串并联、星三角变换、电源变换及含受控源电路化简。
电路理论/chap 03.pdf,"{""id"": ""6a0728cfabfe09661dcd8da1"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 03.pdf,0.81,第三章电路分析方程，涵盖节点分析、网孔分析和支路电流分析法，含例题和方程列写方法。
电路理论/chap 04.pdf,"{""id"": ""6a0728d0abfe09661dcd8da2"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 04.pdf,0.99,第四章电路定理，涵盖线性特性、叠加定理、替代定理、戴维宁/诺顿定理、最大功率传输定理、特勒根和互易定理，目标为熟练应用这些定理分析电路。
电路理论/chap 07.pdf,"{""id"": ""6a0728d1abfe09661dcd8da3"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 07.pdf,0.79,第七章电容、电感及动态电路，涵盖广义函数、动态元件特性、初始状态分析等。
电路理论/chap 08.pdf,"{""id"": ""6a0728d1abfe09661dcd8da4"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 08.pdf,0.95,第八章一阶电路的暂态分析，涵盖零输入响应、零状态响应、全响应和三要素法，以及RC电路的方波响应和正弦电源激励下的响应。
电路理论/chap 09.pdf,"{""id"": ""6a0728d2abfe09661dcd8da5"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 09.pdf,0.55,第九章二阶电路的暂态分析，包括零输入响应、全响应及一般二阶电路的计算方法。
电路理论/chap 10.pdf,"{""id"": ""6a0728d3abfe09661dcd8da6"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 10.pdf,1.13,第十章正弦稳态分析，涵盖正弦电量、相量法、阻抗和导纳、正弦稳态电路分析及相量图应用。
电路理论/chap 11.pdf,"{""id"": ""6a0728d3abfe09661dcd8da7"", ""reused_existing"": false}",,电路理论课程资料,课程,电路理论,课程资料,chap 11.pdf,0.81,第十一章正弦稳态电路的功率，涵盖瞬时功率、有功功率、无功功率、视在功率、复功率、功率因数校正及最大功率传输。
